QuestionID,Year,Exam,Subject,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Patho-Neuro-Cranial Nerves-002,2026,Radiology - 6 January (M),Pathology,Nervous System,Cranial Nerves,"A patient presents with sudden onset unilateral facial weakness, unable to close eye or raise eyebrow, no limb weakness. Which nerve is involved?",Facial nerve (CN VII),Trigeminal nerve (CN V),Glossopharyngeal nerve (CN IX),Hypoglossal nerve (CN XII),,A,Bell's palsy → idiopathic CN VII palsy LMN lesion → ipsilateral entire face paralysis Forehead involvement distinguishes from UMN lesion (stroke).
Patho-Neuro-Cranial Nerves-003,2026,Radiology - 6 January (M),Pathology,Nervous System,Cranial Nerves,A patient present with needle/pin like sensation which starts from jaw and move upwards cause is,TMJ dislocation,Trigeminal neuralgia,Herpes zoster,Herpes simplex,,B,
Patho-Neuro-Demyelinating Diseases-001,2026,Gynecology - 6 January (M),Pathology,Nervous System,Demyelinating Diseases,29-year-old woman develops optic neuritis and weakness in her lower limbs. MRI Reveals demyelinating lesions in the brain and spinal cord. Which of the following cell types is most directly affected in this condition?,Schwann cells,Oligodendrocytes,Astrocytes,Microglia,Ependymal cells,B,
Patho-Neuro-Hemorrhage-001,2026,Radiology - 6 January (M),Pathology,Nervous System,Hemorrhage,CT scan of the brain shows multiple intraparenchymal hyperdense and hypodense lesions involving deep brain structures. The most likely cause is:,Subarachnoid hemorrhage,Subdural hematoma,Epidural hematoma,Cerebral contusion,Hypertensive intracerebral hemorrhage,E,
Patho-Neuro-Hemorrhage-002,2026,Radiology - 5 January (M),Pathology,Nervous System,Hemorrhage,"In epidural hematoma, which structure is ruptured?",Middle meningeal artery,Cerebral vein,Dura sinus,Cortical artery,,A,
Patho-Neuro-Infec-001,2026,Surgery - 7 January (E),Pathology,Nervous System,Infections,HSV most commonly affects which of the following nerve?,Facial nerve,Abducent nerve,Trigeminal nerve,Trochlear nerve,,C,Herpes simplex virus (HSV) most commonly effect Trigeminal Nerve& leads to Trigeminal Neuralgia
Patho-Neuro-Limbic System-001,2026,Gynecology - 7 January (E),Pathology,Nervous System,Limbic System,"An elderly woman sustains a road traffic accident. After recovery, she is able to recall past events but is unable to form new memories. Damage to which area of the brain is most likely responsible for this condition?",Cerebellum,Hippocampus,Amygdala,Thalamus,,B,Hippocampus – Short term memory + recollection in long term memory (long term memory formed by new Protein synthesis)
Patho-Neuro-Motor System-001,2026,Surgery - 7 January (E),Pathology,Nervous System,Motor System,Patient came in ER after RTA UMN lesion suspected what will be seen:,Spastic Paralysis,Flaccid paralysis,Hyperelexia,Atrophy,,A,
Patho-Neuro-Motor System-002,2026,Surgery - 6 January (E),Pathology,Nervous System,Motor System,"After a road-traffic accident, the patient has loss of sensation on one side of the body, absent cremasteric and abdominal reflexes, and an exaggerated knee reflex. CT shows bilateral anterior frontal lobe damage; which tract is likely involved?",Olivocerebellar tract,Vestibulospinal tract,Optic tract,Corticospinal tract,,D,
Patho-Neuro-Motor System-003,2026,Radiology - 6 January (M),Pathology,Nervous System,Motor System,"After RTA patient presented with half side of body sensation lost absent cremasteric reflex and abdominal reflex with exaggerated knee reflex on CT scan bilateral anterior frontal lobes were damage, which Tract will be involved:",Corticospinal tract,Cerebello pontine tract,Olivo cerebellar tract,Vestibulo spinal Tract,Rubrospinal Tract,A,
Patho-Neuro-Motor System-004,2026,Medicine - 6 January (E),Pathology,Nervous System,Motor System,"After RTA patient presented with half side of body sensation lost absent cremasteric reflex and abdominal reflex with exaggerated knee reflex on CT scan bilateral anterior frontal lobes were damage, which Tract will be involved?",Corticospinal tract,Cerebello pontine tract,Olivo cerebellar tract,Vestibulo spinal Tract,Rubrospinal Tract,A,
Patho-Neuro-Neurodegenerative Diseases-001,2026,Radiology - 5 January (M),Pathology,Nervous System,Neurodegenerative Diseases,"In Alzheimer's disease, which change is seen in the brain?",Atrophy,Gliosis,Hemorrhage,Cell Injury,,A,
Patho-Neuro-Neurodegenerative Diseases-002,2026,Gynecology - 5 January (M),Pathology,Nervous System,Neurodegenerative Diseases,"In Alzheimer’s disease, what pathological change occurs in the cerebral cortex?",Atrophy,Degenerative changes,Metaplasia,Cell Injury,,A,"Alzheimer’s causes cortical atrophy, especially hippocampus."
Patho-Neuro-Neurodegenerative Diseases-003,2026,Medicine - 7 January (M),Pathology,Nervous System,Neurodegenerative Diseases,An elderly patient with movement disorders likely has degeneration of neurons in:,Caudate nucleus,Substantia nigra,Cerebellum,Hippocampus,,B,
Patho-Neuro-Neuromuscular Junction-001,2026,Anesthesia - 5 January (M),Pathology,Nervous System,Neuromuscular Junction,"A 32-year-old woman presents with progressive muscle weakness that worsens by the end of the day. She has difficulty keeping her eyelids open, double vision, and trouble chewing food in the evening. Muscle strength improves after a short period of rest. What is the most likely diagnosis?",Parkinsonism,Pheochromocytoma,Lambert-Eaton syndrome,Myasthenia gravis,Serotonin syndrome,D,"Myasthenia gravis is caused by autoantibodies against postsynaptic acetylcholine receptors, leading to fatigable muscle weakness that improves with rest."
Patho-Neuro-Peripheral Nerves-001,2026,Radiology - 6 January (M),Pathology,Nervous System,Peripheral Nerves,"A patient sustains a traumatic injury to a peripheral nerve. Within a few days, the segment of the nerve distal to the site of injury shows breakdown of the axon and myelin sheath, followed by macrophage infiltration. Which pathological process is responsible for these changes?",Axonal regeneration,Segmental demyelination,Wallerian degeneration,Neuronal Cell Injury,,C,"Wallerian degeneration occurs distal to a nerve injury. It involves degeneration of the axon and myelin sheath, with macrophage cleanup. Seen in both peripheral and central nervous system injuries, but regeneration occurs mainly in the PNS."
Patho-Neuro-Spinal Cord-001,2026,Radiology - 5 January (M),Pathology,Nervous System,Spinal Cord,A 30-year-old male suffers a flexion injury of the cervical spine in a road traffic accident. On examination below the level of injury: Complete paralysis of both upper and lower limbs; Loss of pain and temperature sensation; Preservation of vibration and proprioception. Which of the following is the most likely diagnosis?,Brown-Séquard syndrome,Central cord syndrome,Anterior cord syndrome,Complete transection of the cord,,C,"Anterior cord syndrome involves the anterior 2/3 of the spinal cord. It damages the corticospinal tract (motor) and spinothalamic tract (pain and temperature), while the dorsal columns (vibration and proprioception) are spared."
Patho-Neuro-Spinal Cord-002,2026,Radiology - 5 January (M),Pathology,Nervous System,Spinal Cord,"A 25-year-old male presents after a penetrating injury to the left side of his spinal cord at T8. On examination, he has: Left-sided (ipsilateral) paralysis and loss of vibration and proprioception below the level of injury; Right-sided (contralateral) loss of pain and temperature sensation. Which of the following best explains his condition?",Central cord syndrome,Anterior cord syndrome,Hemisection of the cord,Complete transection,,C,
Patho-Neuro-Spinal Cord-003,2026,Radiology - 5 January (M),Pathology,Nervous System,Spinal Cord,Lesion in which all sensory sensations are lost?,Posterior nerve root,Anterior horn,Lateral corticospinal tract,Spinothalamic tract,,A,
Patho-Neuro-Spinal Cord-004,2026,Radiology - 5 January (M),Pathology,Nervous System,Spinal Cord,Person with loss of pain and temperature in right lower limb due to L1 trauma; other sensations normal. Diagnosis:,Brown-Séquard syndrome,Tabes dorsalis,Syringomyelia,Central cord syndrome,,A,"Hemisection of spinal cord. Findings: Ipsilateral loss of all sensation at level of lesion<br>Ipsilateral LMN signs (eg, flaccid paralysis) at level of lesion<br>Ipsilateral UMN signs below level of lesion (due to corticospinal tract damage)<br>Ipsilateral loss of proprioception, vibration, and light (2-point discrimination) touch below level of lesion (due to dorsal column damage)<br>Contralateral loss of pain, temperature, and crude (non-discriminative) touch below level of lesion (due to spinothalamic tract damage)<br>If lesion occurs above T1, patient may present with ipsilateral Horner syndrome due to damage of oculosympathetic pathway"
Patho-Neuro-Spinal Cord-005,2026,Medicine - 6 January (E),Pathology,Nervous System,Spinal Cord,Injury causing intrinsic hand muscle weakness with vascular involvement suggests damage at:,Thoracic vertebrae,Elbow,Cervical vertebrae,Axilla,,C,Combined nerve + vessel injury suggests proximal (cervical) lesion.
Patho-Neuro-Spinal Cord-006,2026,Radiology - 5 January (M),Pathology,Nervous System,Spinal Cord,"A 12-year-old girl falls from a tree and sustains a cervical spine injury. Post-injury, she is unable to voluntarily control urination, although reflex bladder emptying still occurs. What is the most likely cause?",Stress incontinence,Reflex (spastic) neurogenic bladder,Overflow incontinence,Urinary tract infection,,B,
Patho-Neuro-Spinal Cord-007,2026,Anesthesia - 5 January (M),Pathology,Nervous System,Spinal Cord,"After RTA, patient has lower back injury with difficulty voiding and dribbling of urine without consciousness",Neurogenic bladder,Atonic (Flaccid) bladder,Automatic bladder,Spastic bladder,,B,
Patho-Neuro-Ventricular System-001,2026,Radiology - 5 January (M),Pathology,Nervous System,Ventricular System,Arnold-Chiari type II malformation causes hydrocephalus due to:,Descent of cerebellar vermis and tonsils,Descent of pons and medulla,Stenosis of aqueduct,Dandy-Walker malformation,,A,"Type 1 Herniation of cerebellum into spinal cord through foramen Magnum<br>Type 2: Herniation of cerebellum, brainstem and fourth ventricle into spinal cord associated with myelomeningocele<br>Type 3: Herniation of cerebellum and brainstem through opening in the back of skull<br>Type 4: Cerebellar hypoplasia"
Patho-Neuro-Ventricular System-002,2026,Surgery - 6 January (E),Pathology,Nervous System,Ventricular System,Obstruction of cerebrospinal fluid flow causing noncommunicating hydrocephalus most commonly occurs at which structure?,Foramen of Magendie,Foramen of Luschka,Optic chiasm,Aqueduct of Sylvius,,D,
Patho-Neuro-Visual Pathway-001,2026,Surgery - 7 January (E),Pathology,Nervous System,Visual Pathway,"A 45-year-old man comes to the clinic with complaints of vision loss in certain parts of both eyes. On examination, he has a loss of vision on the same side in one part of one eye and the opposite visual field in the other eye. MRI shows a lesion in the optic tract. Which of the following visual field defects is most likely in this patient?",Ipsilateral nasal hemianopia + contralateral homonymous hemianopia,Ipsilateral temporal hemianopia + contralateral homonymous hemianopia,Ipsilateral nasal hemianopia + ipsilateral homonymous hemianopia,Ipsilateral temporal hemianopia + ipsilateral homonymous hemianopia,,A,
Patho-Neuro-Visual Pathway-002,2026,Radiology - 6 January (M),Pathology,Nervous System,Visual Pathway,A patient has a pineal gland tumor causing compression of the optic chiasm. The most likely visual field defect is:,Right homonymous hemianopia,Left homonymous hemianopia,Heteronymous hemianopia,Monocular blindness,Bitemporal hemianopia,E,"Bitemporal hemianopsia (loss of vision in the outer, or temporal, visual fields of both eyes) is the classic sign of a lesion compressing the optic chiasm. - Homonymous hemianopia lesion of - Optic radiations - Heteronymous hemianopia lesion of - Optic chiasma - Right occipital cortex: Causes contralateral homonymous hemianopia with macular sparing due to dual blood supply. - Left optic nerve: Causes monocular vision loss in left eye only. - Left optic chiasm: Causes bitemporal hemianopia. - Right lateral geniculate body: Causes contralateral homonymous hemianopia but without macular sparing. - Left temporal lobe: Can cause superior quadrantanopia (pie in the sky), not complete hemianopia."
Patho-Neuro-Visual Pathway-003,2026,Radiology - 6 January (M),Pathology,Nervous System,Visual Pathway,"A patient presents with visual disturbances in the right eye, and CT shows a pituitary macroadenoma. Superior extension of this tumor will most likely compress which structure?",Optic chiasma,Body of sphenoid,Cavernous sinus,Hypothalamus,,A,"Pituitary macroadenomas (>10 mm) grow superiorly through the sella turcica. The optic chiasma lies directly above the pituitary; compression causes bitemporal hemianopia. Body of sphenoid is inferior, cavernous sinus is lateral, and hypothalamus is posterior-superior but less commonly compressed first. Pituitary tumor invade-sphenoid bone Compress cavernous sinus – Laterally Compress sphenoid air sinus – Inferiorly Compress optic chiasm – Superiorly Compress optic nerve – Anteriorly"
Pharm-Neuro-Adrenergic Agonists-001,2026,Anesthesia - 5 January (M),Pharmacology,Nervous System,Adrenergic Agonists,"After penicillin injection, patient develops bronchospasm, hypotension, and rash. Immediate treatment?",Epinephrine (IM),Norepinephrine,Dopamine,Clarithromycin,Dobutamine,A,
Pharm-Neuro-Adrenergic Agonists-002,2026,Surgery - 6 January (E),Pharmacology,Nervous System,Adrenergic Agonists,A contact lens wearer presents with conjunctival redness. Which adrenergic agent would relieve the symptoms?,Isoproterenol,Ephedrine,Phenylephrine,Insulin,,C,
Pharm-Neuro-Adrenergic Agonists-003,2026,Surgery - 7 January (E),Pharmacology,Nervous System,Adrenergic Agonists,Beta adrenergic cause which of following effect?,Cardiac acceleration,Cardiac deceleration,Vasoconstriction,Vasodilation,Pilocerection,A,
Pharm-Neuro-Adrenergic Agonists-004,2026,Medicine - 7 January (M),Pharmacology,Nervous System,Adrenergic Agonists,The drug of choice for anaphylactic shock is:,IV hydrocortisone,IM adrenaline / IV adrenaline,Oral antihistamines,IV epinephrine only in mild cases,,B,
