QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Rafi-Heme-Megaloblastic Anemia-031,Haematology,Megaloblastic Anemia,What is the treatment for anemia after total gastrectomy?,Oral iron,IV Vit B12,Oral B12,Folate supplements,Blood transfusion,B,Anemia after total gastrectomy is treated with IV Vit B12 (or 'IV B12 is used in Ileal resection').
Rafi-Heme-Megaloblastic Anemia-032,Haematology,Megaloblastic Anemia,"A patient with Hb 8, WBC 3, and platelets 50 has disturbed balance and skin pigmentation. MCV is 110. What is the diagnosis?",Aplastic anemia,Megaloblastic anemia,Iron deficiency,Thalassemia,Leukemia,B,"The triad of pancytopenia, high MCV, and pigmentation/balance issues indicates Megaloblastic anemia."
Rafi-Heme-Megaloblastic Anemia-033,Haematology,Megaloblastic Anemia,Which microscopic feature regarding RBC size/shape is associated with megaloblastic anemia?,Spherocytosis,Oval macrocytosis,Microcytosis,Target cells,Sickle cells,B,Megaloblastic anemia is associated with 'Oval macrocytosis'.
Rafi-Heme-Megaloblastic Anemia-034,Haematology,Megaloblastic Anemia,A pregnant lady is advised to eat green vegetables. Which nutrient is she advised to take that plays an important role in fetal development?,Iron,Calcium,Folic acid,Vitamin D,Protein,C,"Green vegetables provide Folic acid, which is crucial for fetal development."
Rafi-Heme-Megaloblastic Anemia-035,Haematology,Megaloblastic Anemia,A patient has an MCV of 120. Which deficiency could cause this?,Iron,Folic acid,Vitamin D,Vitamin C,Zinc,B,An MCV of 120 (macrocytosis) can be caused by Folic acid deficiency.
Rafi-Heme-Megaloblastic Anemia-036,Haematology,Megaloblastic Anemia,A pregnant lady taking only iron tablets can develop which deficiency?,Calcium,Folic acid,Vitamin B12,Protein,Vitamin A,B,Using only iron tablets during pregnancy can lead to Folic acid deficiency.
Rafi-Heme-Megaloblastic Anemia-037,Haematology,Megaloblastic Anemia,A 14-year-old boy eats only fast food. His blood picture shows low Hb and raised MCV. What is the likely diagnosis?,Iron deficiency,Folic acid deficiency,Vitamin B12 deficiency,Thalassemia,Lead poisoning,B,Poor diet (fast food) causing macrocytic anemia (raised MCV) is likely Folic acid deficiency.
Rafi-Heme-Megaloblastic Anemia-038,Haematology,Megaloblastic Anemia,What are the typical indices seen in megaloblastic anemia?,"Decrease Hb, decrease MCV","Decrease Hb, increase MCV and MCH","Normal Hb, increase MCV","Increase Hb, increase MCV","Decrease Hb, normal MCV",B,Megaloblastic anemia is characterized by decreased Hb and increased MCV and MCH.
Rafi-Heme-Megaloblastic Anemia-039,Haematology,Megaloblastic Anemia,"According to the text, what is the most common cause of macrocytic anemia?",Liver disease,Folic acid & Vit B12 deficiency,Hypothyroidism,Alcoholism,Myelodysplasia,B,The text states the most common cause is Folic acid & Vit B12 deficiency (and specifically lists Folic acid deficiency in a sub-point).
Rafi-Heme-Megaloblastic Anemia-040,Haematology,Megaloblastic Anemia,"Folic acid deficiency is mostly due to malnutrition, whereas Vitamin B12 deficiency is mostly due to what?",Malnutrition,Malabsorption,Increased demand,Drug interactions,Genetic defects,B,Vitamin B12 deficiency is mostly due to malabsorption that occurs over many years.
Rafi-Heme-Megaloblastic Anemia-041,Haematology,Megaloblastic Anemia,"According to the text, what is the most likely diagnosis for a 35-year-old woman with weakness, palpitations, breathlessness, Hb 5g/dL, and TLC 3,500?",Iron deficiency,Vitamin B12 deficiency,Folate deficiency,Aplastic anemia,Thyroid dysfunction,B,The combination of symptoms and pancytopenia (low TLC) in this scenario points to Vitamin B12 deficiency.
Rafi-Heme-Megaloblastic Anemia-042,Haematology,Megaloblastic Anemia,A patient presents with pallor and numbness in extremities. O/E mild unconjugated hyperbilirubinemia is seen. What is the diagnosis?,Hepatitis,Vitamin B12 deficiency,Iron deficiency,Thalassemia,Hemolysis,B,Numbness combined with mild unconjugated hyperbilirubinemia is diagnostic of Vitamin B12 deficiency.
Rafi-Heme-Megaloblastic Anemia-043,Haematology,Megaloblastic Anemia,How is anemia treated after total gastrectomy according to the text?,Oral Iron,IV Vitamin B12,Oral Vitamin B12,Folic Acid,Blood Transfusion,B,The text specifies IV Vitamin B12 is used for anemia after total gastrectomy.
Rafi-Heme-Myeloproliferative Disorders-001,Haematology,Myeloproliferative Disorders,Soldier coming down from height having peripheral cyanosis & breathlessness. Cause is?,Primary Polycythemia,Secondary Polycythemia,Asthma,Pneumonia,Heart failure,B,The header states: 'Soldier coming down from height... Cause is = Secondary Polycythemia'.
Rafi-Heme-Myeloproliferative Disorders-002,Haematology,Myeloproliferative Disorders,"In Polycythemia Rubra Vera, what is the finding in bone marrow?",Hypocellular marrow,Hypercellular marrow,Fatty marrow,Fibrotic marrow,Normal marrow,B,The table states: 'Bone marrow: hypercellular marrow'.
Rafi-Heme-Myeloproliferative Disorders-003,Haematology,Myeloproliferative Disorders,Which of the following is a cause of Secondary Polycythemia?,Hypoxia,Radiation,Benzene,Viruses,Genetic mutation,A,"Causes include 'Hypoxia -> cardiac disease, pulmonary disease, high altitude'."
Rafi-Heme-Myeloproliferative Disorders-004,Haematology,Myeloproliferative Disorders,What is 'Relative' or 'apparent' Polycythemia (Gaisbock's syndrome) caused by?,Hypoxia,"Stress-induced, burns or dehydration",Tumor,Smoking,High altitude,B,"It is caused by 'Stress-induced, burns or dehydration'."
Rafi-Heme-Myeloproliferative Disorders-005,Haematology,Myeloproliferative Disorders,Relative Polycythemia is more common in which demographic?,Young females,Middle-aged men (obese/hypertensive),Children,Elderly women,Athletes,B,"It is more common in 'middle-aged men, particularly in smokers who are obese and hypertensive'."
Rafi-Heme-Myeloproliferative Disorders-006,Haematology,Myeloproliferative Disorders,"A soldier returning from Siachen glacier with splenomegaly, cyanosis, and PCV 60% likely has?",Primary polycythemia,Secondary polycythemia,Leukemia,Thrombocytosis,Myelofibrosis,B,The text states: 'likely has = secondary polycythemia'.
Rafi-Heme-Myeloproliferative Disorders-007,Haematology,Myeloproliferative Disorders,A 28-year-old soldier after retiring from Siachen glacier presents with headache and peripheral cyanosis. Diagnosis?,Secondary polycythemia,Migraine,Brain tumor,Hypertension,Heart failure,A,The diagnosis is 'secondary polycythemia'.
Rafi-Heme-Myeloproliferative Disorders-008,Haematology,Myeloproliferative Disorders,"Female with Hb 19, WBC: 13000, increased PLT, erythropoietin raised and facial plethora. Diagnosis?",Polycythemia Vera,Secondary polycythemia,Essential thrombocythemia,Myelofibrosis,Leukemia,B,Erythropoietin raised indicates 'secondary polycythemia' (Primary has low EPO).
Rafi-Heme-Myeloproliferative Disorders-009,Haematology,Myeloproliferative Disorders,The natural course of polycythemia vera most often leads to?,AML,CML,Myelofibrosis,Aplastic anemia,Lymphoma,C,The natural course most often leads to 'Myelofibrosis'.
Rafi-Heme-Myeloproliferative Disorders-010,Haematology,Myeloproliferative Disorders,Which cells are spared (not raised) in Polycythemia Vera?,RBCs,Neutrophils,Platelets,Lymphocytes,Basophils,D,The text states: 'Cells spared (not raised) in Polycythemia Vera? = Lymphocytes'.
Rafi-Heme-Myeloproliferative Disorders-011,Haematology,Myeloproliferative Disorders,A 40-year-old non-smoker presents with splenomegaly and a congested face. Which feature best supports the diagnosis of polycythemia?,Increased red cell mass,Increased WBC,Increased Platelets,Low EPO,High ferritin,A,The feature that best supports diagnosis is 'Increased red cell mass'.
Rafi-Heme-Myeloproliferative Disorders-012,Haematology,Myeloproliferative Disorders,"Scenario of an old person presented with weakness and lethargy. Blood shows increased RBC, WBC, and platelet count. Bone marrow shows hyperplasia. Diagnosis?",Myeloproliferative disorder,Leukemia,Aplastic anemia,Myelodysplastic syndrome,Lymphoma,A,The diagnosis is 'Myeloproliferative disorder'.
Rafi-Heme-Myeloproliferative Disorders-013,Haematology,Myeloproliferative Disorders,Polycythemia Rubra Vera is the only type of polycythemia with what level of erythropoietin?,Decreased,Increased,Normal,Variable,Absent,A,It has 'decreased erythropoietin'.
Rafi-Heme-Myeloproliferative Disorders-014,Haematology,Myeloproliferative Disorders,Primary site for Erythropoietin secretion is?,Liver,Spleen,Kidney (peritubular interstitial cells),Bone marrow,Lung,C,The primary site is 'Kidney (peritubular interstitial cells)'.
Rafi-Heme-Myeloproliferative Disorders-015,Haematology,Myeloproliferative Disorders,What is the stimulus for Erythropoietin secretion?,Hyperoxia,Hypoxia,Hypercapnia,Acidosis,Alkalosis,B,The stimulus for secretion is 'Hypoxia'.
Rafi-Heme-Myeloproliferative Disorders-016,Haematology,Myeloproliferative Disorders,Erythropoietin secretion is inhibited by which agent?,Theophylline,Caffeine,Aspirin,Steroids,Alcohol,A,The text states: 'Inhibition: ... pharmacological agents like theophylline'.
Rafi-Heme-Myeloproliferative Disorders-017,Haematology,Myeloproliferative Disorders,"Also remember in renal adenoma, there would be what change in erythropoietin?",Decrease,Increase,No change,Fluctuation,Absence,B,"In renal adenoma, there would be 'Inc. erythropoietin'."
Rafi-Heme-Myeloproliferative Disorders-018,Haematology,Myeloproliferative Disorders,A patient suffering from end-stage renal disease presents with severe anemia. The most likely cause is?,Iron deficiency,Folate deficiency,Reduced erythropoietin production,Hemolysis,Bleeding,C,The most likely cause is 'Reduced erythropoietin production'.
Rafi-Heme-Myeloproliferative Disorders-019,Haematology,Myeloproliferative Disorders,A patient with end-stage renal failure has had multiple blood transfusions for anemia. What is the most cost-effective first-line treatment?,Subcutaneous Erythropoietin,IV Iron,Oral Iron,Blood transfusion,Steroids,A,The text states: 'most cost-effective first-line treatment? = Recombinant erythropoietin' (and 'Subcutaneous Erythropoietin' in the option list above).
Rafi-Heme-Myeloproliferative Disorders-020,Haematology,Myeloproliferative Disorders,Which of the following occurs at high altitude?,Decrease erythropoietin,Increase erythropoietin,No change,Decrease RBCs,Decrease hemoglobin,B,"At high altitude, there is 'Increase erythropoietin'."
Rafi-Heme-Myeloproliferative Disorders-021,Haematology,Myeloproliferative Disorders,Erythroid stem cell generates in bone marrow under the influence of?,Thrombopoietin,Erythropoietin,G-CSF,GM-CSF,Interleukin-3,B,They generate under the influence of 'Erythropoietin'.
Rafi-Heme-Myeloproliferative Disorders-022,Haematology,Myeloproliferative Disorders,Baby born at 33 weeks showing microcytic hypochromic anemia with 25% hematocrit and normal saturation. What should be given?,Iron,Folate,Erythropoietin plus formulary products containing iron,Blood transfusion,Vitamin B12,C,Treatment is 'Erythropoietin plus formulary products containing iron'.
Rafi-Heme-Myeloproliferative Disorders-023,Haematology,Myeloproliferative Disorders,"An old person presented with fever, weakness, lethargy. Blood shows increased RBC, WBC, and platelet count. Bone marrow shows hyperplasia. Diagnosis?",Myeloproliferative disorder,Lymphoproliferative disorder,Aplastic anemia,MDS,Leukemia,A,Diagnosis is 'Myeloproliferative disorder'.
Rafi-Heme-Myeloproliferative Disorders-024,Haematology,Myeloproliferative Disorders,Which of the following is a specific cause of Secondary Polycythemia listed in the text?,Smoking (Carboxyhemoglobin),Alcohol,Obesity,Diabetes,Hypertension,A,The text lists 'Carboxyhemoglobin: smoking' as a cause.
Rafi-Heme-Myeloproliferative Disorders-025,Haematology,Myeloproliferative Disorders,"In 'Relative' or 'Apparent' Polycythemia, what is the status of red cell volume?",Increased,Decreased,Normal,Variable,Absent,C,"The text states: 'The red cell volume is normal, but as the result of a decreased plasma volume...'."
Rafi-Heme-Myeloproliferative Disorders-026,Haematology,Myeloproliferative Disorders,Secondary polycythemia is caused by an excess of which substance?,Iron,Ferritin,Erythropoietin,Hemoglobin,Vitamin B12,C,The text states: 'Secondary polycythemia is caused by excess of = Erythropoietin'.
Rafi-Heme-Myeloproliferative Disorders-027,Haematology,Myeloproliferative Disorders,"At high altitude, what specific change is present in polycythemia?",Increased plasma volume,Decreased RBC mass,Increased red cell mass,Decreased WBC,Decreased Platelets,C,The text states: 'At high altitude... what changes are present = increased red cell mass'.
Rafi-Heme-Myeloproliferative Disorders-028,Haematology,Myeloproliferative Disorders,Diffusing capacity of O2 from alveoli is maximum in which condition?,Anemia,Polycythemia,Fibrosis,Edema,Emphysema,B,The text states: 'Diffusing capacity of O2 from alveoli maximum in = Polycythemia'.
Rafi-Heme-Myeloproliferative Disorders-029,Haematology,Myeloproliferative Disorders,What is the main function of Erythropoietin?,Stimulate WBC production,Stimulate red blood cell production,Stimulate platelet production,Inhibit hemolysis,Regulate iron,B,The text states: 'Main function: Stimulate red blood cell production'.
Rafi-Heme-Myeloproliferative Disorders-030,Haematology,Myeloproliferative Disorders,"According to a specific bullet point, erythropoietin is secreted by which cells?",Glomerular cells,Renal tubular epithelial cells,Mesangial cells,Podocytes,Loop of Henle cells,B,One bullet explicitly states: 'Erythropoietin is secreted by = Renal tubular epithelial cells'.
Rafi-Heme-Myeloproliferative Disorders-031,Haematology,Myeloproliferative Disorders,A middle-aged known case of ESRD on hemodialysis has normochromic anemia. What is the most appropriate therapy?,Oral Iron,IV Erythropoietin,Blood transfusion,Steroids,Vitamin B12,B,The text explicitly asks 'most appropriate therapy to be given? = IV Erythropoietin'.
Rafi-Heme-Myeloproliferative Disorders-032,Haematology,Myeloproliferative Disorders,Erythrocytosis secondary to erythropoietin is seen in which renal pathology?,Renal cyst,Renal adenoma,Renal stone,Nephritic syndrome,Nephrotic syndrome,B,The text states: 'Erythrocytosis secondary to erythropoietin is seen in = Renal adenoma'.
Rafi-Heme-Pernicious Anemia-001,Haematology,Pernicious Anemia,Pernicious anemia is characterized as which type of hypersensitivity reaction against parietal cells?,Type 1,Type 2,Type 3,Type 4,Type 5,B,Pernicious anemia is described as an Autoimmune Type 2 hypersensitivity reaction.
